"BG_ID_10","TotalPop","PopDen","SexRatio","AgeU18","Age1834","Age3564","AgeO65","White","Black","Asian","Hispanic","TwoOrMore","EthHet","MedHouseIncome","PubAssist","FamPovPer","UnempRate","TotalHouseH","FamHousePer","FemHeadPer","LessThanHS","HSGrad","SomeColl","Bach","Master","Prof","Doc","CommuteLess10","Commute1030","Commute3060","Commute6090","CommuteOver90","ByCar","ByPubTrans","ByBike","ByWalk","TotalHouseUnits","VacantUnitPer","RentersPer","HomeOwnPer","MedGrossRent","MedHomeVal","MedYrBuiltRaw","MedYrBuilt","MedYrMovedInraw","MedYrRentMovedIn","MedYrOwnMovedIn"
"250214034005",1848,2888.19521590924,0.943217665615142,0.200757575757576,0.260822510822511,0.272727272727273,0.215367965367965,0.866883116883117,0.00432900432900433,0.0665584415584416,0.0254329004329004,0.0367965367965368,0.243418062817413,62716,0,0.0431266846361186,0.053639846743295,647,0.573415765069552,0.126684636118598,0.0587719298245614,0.144736842105263,0.170175438596491,0.278947368421053,0.190350877192982,0.108771929824561,0.0482456140350877,0.11973018549747,0.338954468802698,0.419898819561551,0.12141652613828,0,0.615056818181818,0.102272727272727,0,0.125,647,0,0.346213292117465,0.653786707882535,394,749200,1967,"1960 to 1969",2001,2003,2000
"250214035001",2227,2541.55524094174,1.14340712223292,0.258194881005837,0.2586439155815,0.427480916030534,0.114054782218231,0.759766502020656,0,0.101481814099686,0.0898069151324652,0.0489447687471935,0.404391021808724,115745,0.0128504672897196,0.05,0.106789250353607,856,0.58411214953271,0.066,0.00446428571428571,0.158801020408163,0.134566326530612,0.397959183673469,0.193239795918367,0.0286989795918367,0.0822704081632653,0.0825852782764812,0.564631956912029,0.291741472172352,0.0484739676840215,0.0125673249551167,0.802578565672844,0.0846091861402095,0.0104754230459307,0,901,0.0499445061043285,0.477803738317757,0.522196261682243,2520,606000,1960,"1960 to 1969",2010,2012,2003
"250214035002",1595,3001.85224613001,1.3216885007278,0.411912225705329,0.0796238244514107,0.44012539184953,0.236363636363636,0.620062695924765,0.116614420062696,0.233855799373041,0.00250783699059561,0.0269592476489028,0.547228506009178,116827,0,0.119148936170213,0.0580046403712297,595,0.789915966386555,0.236170212765957,0.0363951473136915,0.20103986135182,0.185441941074523,0.29896013864818,0.207972270363951,0.0433275563258232,0.0268630849220104,0.0714285714285714,0.57512315270936,0.245073891625616,0.107142857142857,0.00123152709359606,0.933497536945813,0.0665024630541872,0,0,607,0.0197693574958814,0.290756302521008,0.709243697478992,698,607200,1962,"1960 to 1969",2006,2013,2003
"250214035003",2605,3452.48865536672,0.855413105413105,0.379270633397313,0.0928982725527831,0.4978886756238,0.140499040307102,0.874856046065259,0.0376199616122841,0.0748560460652591,0.0126679462571977,0,0.227447732656452,143869,0.0104712041884817,0,0.0437415881561238,955,0.783246073298429,0.172459893048128,0.0137378362907842,0.170578133943904,0.107040641099027,0.248425872925014,0.350314825414997,0.0601030337721809,0.0497996565540927,0.0814757878554958,0.401229823212913,0.339738662567256,0.177555726364335,0,0.78601997146933,0.141940085592011,0,0,1003,0.0478564307078764,0.208376963350785,0.791623036649215,2250,697500,1968,"1960 to 1969",2003,2005,2003
"250214041001",1830,1826.38812356413,1.20216606498195,0.467213114754098,0.119672131147541,0.451366120218579,0.122950819672131,0.684153005464481,0.0163934426229508,0.206010928961749,0.0344262295081967,0.0437158469945355,0.488040252023052,132174,0.043343653250774,0.0608519269776876,0.0242214532871972,646,0.763157894736842,0.150101419878296,0.0209003215434084,0.0932475884244373,0.120578778135048,0.372990353697749,0.231511254019293,0.0643086816720257,0.0964630225080386,0.0592383638928068,0.44851904090268,0.354019746121298,0.128349788434415,0.00987306064880113,0.644171779141104,0.149693251533742,0,0.0503067484662577,694,0.069164265129683,0.286377708978328,0.713622291021672,2553,855500,1955,"1950 to 1959",2001,2012,1995
"250214041002",1108,2788.27450180235,0.97153024911032,0.51985559566787,0.0785198555956679,0.527075812274368,0.0983754512635379,0.724729241877256,0,0.0929602888086643,0.112815884476534,0.0442238267148014,0.453398486882404,127031,0.0229007633587786,0,0.0680529300567108,393,0.750636132315522,0.149152542372881,0,0.0755555555555556,0.0962962962962963,0.214814814814815,0.337777777777778,0.0992592592592593,0.176296296296296,0.0526315789473684,0.489702517162471,0.393592677345538,0.0640732265446224,0,0.814049586776859,0.0888429752066116,0,0,423,0.0709219858156028,0.323155216284987,0.676844783715013,2075,860800,1939,"Prior to 1940",2005,2010,2001
"250214041003",1184,4772.64061233034,1.05913043478261,0.580236486486487,0.0717905405405405,0.442567567567568,0.138513513513514,0.719594594594595,0,0.250844594594595,0.0244932432432432,0.00506756756756757,0.418660689828342,157250,0.029585798816568,0,0.068,338,0.946745562130177,0.08125,0,0.0312965722801788,0.0312965722801788,0.461997019374069,0.323397913561848,0.0655737704918033,0.0864381520119225,0.0514541387024608,0.355704697986577,0.58165548098434,0.0111856823266219,0,0.909492273730684,0.0772626931567329,0,0,338,0,0.121301775147929,0.878698224852071,NA,907100,1939,"Prior to 1940",2002,NA,1999
"250214042011",1435,4109.75187676439,0.83974358974359,0.533101045296167,0.0599303135888502,0.56794425087108,0.0843205574912892,0.926829268292683,0.00627177700348432,0.00836236933797909,0.0536585365853659,0.0048780487804878,0.137999004479841,187031,0,0,0.0753676470588235,419,0.914081145584726,0.031331592689295,0.0112079701120797,0.0684931506849315,0.0660024906600249,0.337484433374844,0.364881693648817,0.0909090909090909,0.0610211706102117,0.0258215962441315,0.373239436619718,0.492957746478873,0.0821596244131455,0.0258215962441315,0.726899383983573,0.125256673511294,0,0.0225872689938398,458,0.0851528384279476,0.0214797136038186,0.978520286396181,NA,1664200,1939,"Prior to 1940",2003,NA,2003
"250214042012",837,1870.30230872761,1.07178217821782,0.339307048984468,0.0967741935483871,0.498207885304659,0.209080047789725,0.962962962962963,0,0,0.016726403823178,0.020310633213859,0.0724225593767354,250001,0,0,0.103603603603604,293,0.877133105802048,0.0389105058365759,0,0.0512,0.0416,0.3296,0.3056,0.1696,0.1024,0.163265306122449,0.295918367346939,0.522959183673469,0.0178571428571429,0,0.78894472361809,0.14572864321608,0,0,305,0.039344262295082,0,1,NA,1709000,1939,"Prior to 1940",1996,NA,1996
"250214042013",940,2077.97040688822,1.11711711711712,0.607446808510638,0.0191489361702128,0.418085106382979,0.137234042553191,0.881914893617021,0.0148936170212766,0.0202127659574468,0,0.0829787234042553,0.221595744680851,187159,0,0,0,281,0.836298932384342,0.0936170212765957,0.0311926605504587,0.0495412844036697,0.036697247706422,0.388990825688073,0.211009174311927,0.124770642201835,0.157798165137615,0.123595505617978,0.292134831460674,0.471910112359551,0.0973782771535581,0.0149812734082397,0.743506493506494,0.123376623376623,0,0,290,0.0310344827586207,0.0533807829181495,0.94661921708185,NA,1109100,1939,"Prior to 1940",2003,NA,2002
"250214042014",683,3422.17467509102,1.77642276422764,0.471449487554905,0.0117130307467057,0.423133235724744,0.168374816983895,0.967789165446559,0,0.00439238653001464,0.00146412884333821,0.0263543191800878,0.0633626945115532,100568,0.033003300330033,0.13903743315508,0,303,0.617161716171617,0.0641711229946524,0.0582329317269076,0.0562248995983936,0.104417670682731,0.399598393574297,0.259036144578313,0.0682730923694779,0.0542168674698795,0.153846153846154,0.487179487179487,0.269230769230769,0.0833333333333333,0.00641025641025641,0.72972972972973,0.113513513513514,0,0,314,0.035031847133758,0.3003300330033,0.6996699669967,NA,759800,1949,"1940 to 1949",2006,NA,2001
